,original,Texto,endereço,tipo
2215,"Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.","Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.","cf88,4,16,32,,141,,,",art
2216,"OBS.: O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa nas seguintes hipóteses: para restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidade de grandes proporções da natureza.","OBS.: O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa nas seguintes hipóteses: para restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidade de grandes proporções da natureza.","cf88,4,16,32,,141,,,",questao
2217,"§ 1º O decreto que instituir o estado de defesa determinará o tempo de sua duração, especificará as áreas a serem abrangidas e indicará, nos termos e limites da lei, as medidas coercitivas a vigorarem, dentre as seguintes:","§ 1º O decreto que instituir o estado de defesa determinará o tempo de sua duração, especificará as áreas a serem abrangidas e indicará, nos termos e limites da lei, as medidas coercitivas a vigorarem, dentre as seguintes:","cf88,4,16,32,,141,939,,",par
2218,I - restrições aos direitos de:,"Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.§ 1º O decreto que instituir o estado de defesa determinará o tempo de sua duração, especificará as áreas a serem abrangidas e indicará, nos termos e limites da lei, as medidas coercitivas a vigorarem, dentre as seguintes:I - restrições aos direitos de:","cf88,4,16,32,,141,939,301,",art-parag-inciso
2219,"a) reunião, ainda que exercida no seio das associações;","Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.§ 1º O decreto que instituir o estado de defesa determinará o tempo de sua duração, especificará as áreas a serem abrangidas e indicará, nos termos e limites da lei, as medidas coercitivas a vigorarem, dentre as seguintes:I - restrições aos direitos de:a) reunião, ainda que exercida no seio das associações;","cf88,4,16,32,,141,939,301,30",art-parag-inciso-alinea
2220,b) sigilo de correspondência;,"Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.§ 1º O decreto que instituir o estado de defesa determinará o tempo de sua duração, especificará as áreas a serem abrangidas e indicará, nos termos e limites da lei, as medidas coercitivas a vigorarem, dentre as seguintes:I - restrições aos direitos de:b) sigilo de correspondência;","cf88,4,16,32,,141,939,301,31",art-parag-inciso-alinea
2221,c) sigilo de comunicação telegráfica e telefônica;,"Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.§ 1º O decreto que instituir o estado de defesa determinará o tempo de sua duração, especificará as áreas a serem abrangidas e indicará, nos termos e limites da lei, as medidas coercitivas a vigorarem, dentre as seguintes:I - restrições aos direitos de:c) sigilo de comunicação telegráfica e telefônica;","cf88,4,16,32,,141,939,301,32",art-parag-inciso-alinea
2222,"II - ocupação e uso temporário de bens e serviços públicos, na hipótese de calamidade pública, respondendo a União pelos danos e custos decorrentes.","Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.§ 1º O decreto que instituir o estado de defesa determinará o tempo de sua duração, especificará as áreas a serem abrangidas e indicará, nos termos e limites da lei, as medidas coercitivas a vigorarem, dentre as seguintes:II - ocupação e uso temporário de bens e serviços públicos, na hipótese de calamidade pública, respondendo a União pelos danos e custos decorrentes.","cf88,4,16,32,,141,939,302,",art-parag-inciso
2223,"§ 2º O tempo de duração do estado de defesa não será superior a trinta dias, podendo ser prorrogado uma vez, por igual período, se persistirem as razões que justificaram a sua decretação.","§ 2º O tempo de duração do estado de defesa não será superior a trinta dias, podendo ser prorrogado uma vez, por igual período, se persistirem as razões que justificaram a sua decretação.","cf88,4,16,32,,141,940,,",par
2224,§ 3º Na vigência do estado de defesa:,§ 3º Na vigência do estado de defesa:,"cf88,4,16,32,,141,941,,",par
2225,"I - a prisão por crime contra o Estado, determinada pelo executor da medida, será por este comunicada imediatamente ao juiz competente, que a relaxará, se não for legal, facultado ao preso requerer exame de corpo de delito à autoridade policial;","Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.§ 3º Na vigência do estado de defesa:I - a prisão por crime contra o Estado, determinada pelo executor da medida, será por este comunicada imediatamente ao juiz competente, que a relaxará, se não for legal, facultado ao preso requerer exame de corpo de delito à autoridade policial;","cf88,4,16,32,,141,941,303,",art-parag-inciso
2226,"II - a comunicação será acompanhada de declaração, pela autoridade, do estado físico e mental do detido no momento de sua autuação;","Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.§ 3º Na vigência do estado de defesa:II - a comunicação será acompanhada de declaração, pela autoridade, do estado físico e mental do detido no momento de sua autuação;","cf88,4,16,32,,141,941,304,",art-parag-inciso
2227,"III - a prisão ou detenção de qualquer pessoa não poderá ser superior a dez dias, salvo quando autorizada pelo Poder Judiciário;","Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.§ 3º Na vigência do estado de defesa:III - a prisão ou detenção de qualquer pessoa não poderá ser superior a dez dias, salvo quando autorizada pelo Poder Judiciário;","cf88,4,16,32,,141,941,305,",art-parag-inciso
2228,IV - é vedada a incomunicabilidade do preso.,"Art. 136. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.§ 3º Na vigência do estado de defesa:IV - é vedada a incomunicabilidade do preso.","cf88,4,16,32,,141,941,306,",art-parag-inciso
2229,"§ 4º Decretado o estado de defesa ou sua prorrogação, o Presidente da República, dentro de vinte e quatro horas, submeterá o ato com a respectiva justificação ao Congresso Nacional, que decidirá por maioria absoluta.","§ 4º Decretado o estado de defesa ou sua prorrogação, o Presidente da República, dentro de vinte e quatro horas, submeterá o ato com a respectiva justificação ao Congresso Nacional, que decidirá por maioria absoluta.","cf88,4,16,32,,141,942,,",par
2230,OBS.: Para a prorrogação do prazo de duração do estado de defesa É PRECISO a aprovação do Congresso Nacional.,OBS.: Para a prorrogação do prazo de duração do estado de defesa É PRECISO a aprovação do Congresso Nacional.,"cf88,4,16,32,,141,942,,",questao
2231,"§ 5º Se o Congresso Nacional estiver em recesso, será convocado, extraordinariamente, no prazo de cinco dias.","§ 5º Se o Congresso Nacional estiver em recesso, será convocado, extraordinariamente, no prazo de cinco dias.","cf88,4,16,32,,141,943,,",par
2232,"§ 6º O Congresso Nacional apreciará o decreto dentro de dez dias contados de seu recebimento, devendo continuar funcionando enquanto vigorar o estado de defesa.","§ 6º O Congresso Nacional apreciará o decreto dentro de dez dias contados de seu recebimento, devendo continuar funcionando enquanto vigorar o estado de defesa.","cf88,4,16,32,,141,944,,",par
2233,"§ 7º Rejeitado o decreto, cessa imediatamente o estado de defesa.","§ 7º Rejeitado o decreto, cessa imediatamente o estado de defesa.","cf88,4,16,32,,141,945,,",par
2234,"Art. 137. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, solicitar ao Congresso Nacional autorização para decretar o estado de sítio nos casos de:","Art. 137. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, solicitar ao Congresso Nacional autorização para decretar o estado de sítio nos casos de:","cf88,4,16,33,,142,,,",art
2235,OBS.: A natureza discricionária do ato do presidente da República que decreta o estado de sítio PERMITE o controle judicial QUANTO A LEGALIDADE.,OBS.: A natureza discricionária do ato do presidente da República que decreta o estado de sítio PERMITE o controle judicial QUANTO A LEGALIDADE.,"cf88,4,16,33,,142,,,",questao
2236,I - comoção grave de repercussão nacional ou ocorrência de fatos que comprovem a ineficácia de medida tomada durante o estado de defesa;,"Art. 137. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, solicitar ao Congresso Nacional autorização para decretar o estado de sítio nos casos de:I - comoção grave de repercussão nacional ou ocorrência de fatos que comprovem a ineficácia de medida tomada durante o estado de defesa;","cf88,4,16,33,,142,946,,",art-inciso
2237,"OBS.: Constatada a ocorrência de comoção grave de repercussão nacional, o presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, NÃO decretar estado de defesa, MAS SIM ESTADO DE SÍTIO.","OBS.: Constatada a ocorrência de comoção grave de repercussão nacional, o presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, NÃO decretar estado de defesa, MAS SIM ESTADO DE SÍTIO.","cf88,4,16,33,,142,946,,",questao
2238,II - declaração de estado de guerra ou resposta a agressão armada estrangeira.,"Art. 137. O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, solicitar ao Congresso Nacional autorização para decretar o estado de sítio nos casos de:II - declaração de estado de guerra ou resposta a agressão armada estrangeira.","cf88,4,16,33,,142,947,,",art-inciso
2239,"Parágrafo único. O Presidente da República, ao solicitar autorização para decretar o estado de sítio ou sua prorrogação, relatará os motivos determinantes do pedido, devendo o Congresso Nacional decidir por maioria absoluta.","Parágrafo único. O Presidente da República, ao solicitar autorização para decretar o estado de sítio ou sua prorrogação, relatará os motivos determinantes do pedido, devendo o Congresso Nacional decidir por maioria absoluta.","cf88,4,16,33,,142,948,,",par
2240,"Art. 138. O decreto do estado de sítio indicará sua duração, as normas necessárias a sua execução e as garantias constitucionais que ficarão suspensas, e, depois de publicado, o Presidente da República designará o executor das medidas específicas e as áreas abrangidas.","Art. 138. O decreto do estado de sítio indicará sua duração, as normas necessárias a sua execução e as garantias constitucionais que ficarão suspensas, e, depois de publicado, o Presidente da República designará o executor das medidas específicas e as áreas abrangidas.","cf88,4,16,33,,143,,,",art
2241,"§ 1º - O estado de sítio, no caso do art. 137, I, não poderá ser decretado por mais de trinta dias, nem prorrogado, de cada vez, por prazo superior; no do inciso II, poderá ser decretado por todo o tempo que perdurar a guerra ou a agressão armada estrangeira.","§ 1º - O estado de sítio, no caso do art. 137, I, não poderá ser decretado por mais de trinta dias, nem prorrogado, de cada vez, por prazo superior; no do inciso II, poderá ser decretado por todo o tempo que perdurar a guerra ou a agressão armada estrangeira.","cf88,4,16,33,,143,949,,",par
2242,"§ 2º - Solicitada autorização para decretar o estado de sítio durante o recesso parlamentar, o Presidente do Senado Federal, de imediato, convocará extraordinariamente o Congresso Nacional para se reunir dentro de cinco dias, a fim de apreciar o ato.","§ 2º - Solicitada autorização para decretar o estado de sítio durante o recesso parlamentar, o Presidente do Senado Federal, de imediato, convocará extraordinariamente o Congresso Nacional para se reunir dentro de cinco dias, a fim de apreciar o ato.","cf88,4,16,33,,143,950,,",par
2243,§ 3º - O Congresso Nacional permanecerá em funcionamento até o término das medidas coercitivas.,§ 3º - O Congresso Nacional permanecerá em funcionamento até o término das medidas coercitivas.,"cf88,4,16,33,,143,951,,",par
2244,"Art. 139. Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:","Art. 139. Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:","cf88,4,16,33,,144,,,",art
2245,I - obrigação de permanência em localidade determinada;,"Art. 139. Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:I - obrigação de permanência em localidade determinada;","cf88,4,16,33,,144,952,,",art-inciso
2246,II - detenção em edifício não destinado a acusados ou condenados por crimes comuns;,"Art. 139. Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:II - detenção em edifício não destinado a acusados ou condenados por crimes comuns;","cf88,4,16,33,,144,953,,",art-inciso
2247,"III - restrições relativas à inviolabilidade da correspondência, ao sigilo das comunicações, à prestação de informações e à liberdade de imprensa, radiodifusão e televisão, na forma da lei;","Art. 139. Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:III - restrições relativas à inviolabilidade da correspondência, ao sigilo das comunicações, à prestação de informações e à liberdade de imprensa, radiodifusão e televisão, na forma da lei;","cf88,4,16,33,,144,954,,",art-inciso
2248,IV - suspensão da liberdade de reunião;,"Art. 139. Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:IV - suspensão da liberdade de reunião;","cf88,4,16,33,,144,955,,",art-inciso
2249,"OBS.: Em caso de grave comprometimento da ordem pública, a União poderá intervir em estado da Federação, NÃO devendo o decreto de intervenção especificar eventuais restrições ao direito de reunião, ainda que exercida no seio de associações (ESSA PREVISÃO É REFERENTE AO ESTADO DE DEFESA E SÍTIO).","OBS.: Em caso de grave comprometimento da ordem pública, a União poderá intervir em estado da Federação, NÃO devendo o decreto de intervenção especificar eventuais restrições ao direito de reunião, ainda que exercida no seio de associações (ESSA PREVISÃO É REFERENTE AO ESTADO DE DEFESA E SÍTIO).","cf88,4,16,33,,144,955,,",questao
2250,V - busca e apreensão em domicílio;,"Art. 139. Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:V - busca e apreensão em domicílio;","cf88,4,16,33,,144,956,,",art-inciso
2251,VI - intervenção nas empresas de serviços públicos;,"Art. 139. Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:VI - intervenção nas empresas de serviços públicos;","cf88,4,16,33,,144,957,,",art-inciso
2252,VII - requisição de bens.,"Art. 139. Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:VII - requisição de bens.","cf88,4,16,33,,144,958,,",art-inciso
2253,"Parágrafo único. Não se inclui nas restrições do inciso III a difusão de pronunciamentos de parlamentares efetuados em suas Casas Legislativas, desde que liberada pela respectiva Mesa.","Parágrafo único. Não se inclui nas restrições do inciso III a difusão de pronunciamentos de parlamentares efetuados em suas Casas Legislativas, desde que liberada pela respectiva Mesa.","cf88,4,16,33,,144,959,,",par
2254,"Art. 140. A Mesa do Congresso Nacional, ouvidos os líderes partidários, designará Comissão composta de cinco de seus membros para acompanhar e fiscalizar a execução das medidas referentes ao estado de defesa e ao estado de sítio.","Art. 140. A Mesa do Congresso Nacional, ouvidos os líderes partidários, designará Comissão composta de cinco de seus membros para acompanhar e fiscalizar a execução das medidas referentes ao estado de defesa e ao estado de sítio.","cf88,4,16,34,,145,,,",art
2255,"Art. 141. Cessado o estado de defesa ou o estado de sítio, cessarão também seus efeitos, sem prejuízo da responsabilidade pelos ilícitos cometidos por seus executores ou agentes.","Art. 141. Cessado o estado de defesa ou o estado de sítio, cessarão também seus efeitos, sem prejuízo da responsabilidade pelos ilícitos cometidos por seus executores ou agentes.","cf88,4,16,34,,146,,,",art
2256,"Parágrafo único. Logo que cesse o estado de defesa ou o estado de sítio, as medidas aplicadas em sua vigência serão relatadas pelo Presidente da República, em mensagem ao Congresso Nacional, com especificação e justificação das providências adotadas, com relação nominal dos atingidos e indicação das restrições aplicadas.","Parágrafo único. Logo que cesse o estado de defesa ou o estado de sítio, as medidas aplicadas em sua vigência serão relatadas pelo Presidente da República, em mensagem ao Congresso Nacional, com especificação e justificação das providências adotadas, com relação nominal dos atingidos e indicação das restrições aplicadas.","cf88,4,16,34,,146,960,,",par
2257,"Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.","cf88,4,17,,,147,,,",art
2258,"§ 1º Lei complementar estabelecerá as normas gerais a serem adotadas na organização, no preparo e no emprego das Forças Armadas.","§ 1º Lei complementar estabelecerá as normas gerais a serem adotadas na organização, no preparo e no emprego das Forças Armadas.","cf88,4,17,,,147,961,,",par
2259,§ 2º Não caberá habeas corpus em relação a punições disciplinares militares.,§ 2º Não caberá habeas corpus em relação a punições disciplinares militares.,"cf88,4,17,,,147,962,,",par
2260,"§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)","§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,,",par
2261,"I - as patentes, com prerrogativas, direitos e deveres a elas inerentes, são conferidas pelo Presidente da República e asseguradas em plenitude aos oficiais da ativa, da reserva ou reformados, sendo-lhes privativos os títulos e postos militares e, juntamente com os demais membros, o uso dos uniformes das Forças Armadas; (Incluído pela Emenda Constitucional nº 18, de 1998)","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)I - as patentes, com prerrogativas, direitos e deveres a elas inerentes, são conferidas pelo Presidente da República e asseguradas em plenitude aos oficiais da ativa, da reserva ou reformados, sendo-lhes privativos os títulos e postos militares e, juntamente com os demais membros, o uso dos uniformes das Forças Armadas; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,307,",art-parag-inciso
2262,"II - o militar em atividade que tomar posse em cargo ou emprego público civil permanente, ressalvada a hipótese prevista no art. 37, inciso XVI, alínea ""c"", será transferido para a reserva, nos termos da lei;  (Redação dada pela Emenda Constitucional nº 77, de 2014)","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)II - o militar em atividade que tomar posse em cargo ou emprego público civil permanente, ressalvada a hipótese prevista no art. 37, inciso XVI, alínea ""c"", será transferido para a reserva, nos termos da lei;  (Redação dada pela Emenda Constitucional nº 77, de 2014)","cf88,4,17,,,147,963,308,",art-parag-inciso
2263,"III - o militar da ativa que, de acordo com a lei, tomar posse em cargo, emprego ou função pública civil temporária, não eletiva, ainda que da administração indireta, ressalvada a hipótese prevista no art. 37, inciso XVI, alínea ""c"", ficará agregado ao respectivo quadro e somente poderá, enquanto permanecer nessa situação, ser promovido por antiguidade, contando-se-lhe o tempo de serviço apenas para aquela promoção e transferência para a reserva, sendo depois de dois anos de afastamento, contínuos ou não, transferido para a reserva, nos termos da lei;  (Redação dada pela Emenda Constitucional nº 77, de 2014)","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)III - o militar da ativa que, de acordo com a lei, tomar posse em cargo, emprego ou função pública civil temporária, não eletiva, ainda que da administração indireta, ressalvada a hipótese prevista no art. 37, inciso XVI, alínea ""c"", ficará agregado ao respectivo quadro e somente poderá, enquanto permanecer nessa situação, ser promovido por antiguidade, contando-se-lhe o tempo de serviço apenas para aquela promoção e transferência para a reserva, sendo depois de dois anos de afastamento, contínuos ou não, transferido para a reserva, nos termos da lei;  (Redação dada pela Emenda Constitucional nº 77, de 2014)","cf88,4,17,,,147,963,309,",art-parag-inciso
2264,"IV - ao militar são proibidas a sindicalização e a greve; (Incluído pela Emenda Constitucional nº 18, de 1998)","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)IV - ao militar são proibidas a sindicalização e a greve; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,310,",art-parag-inciso
2265,"V - o militar, enquanto em serviço ativo, não pode estar filiado a partidos políticos; (Incluído pela Emenda Constitucional nº 18, de 1998)","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)V - o militar, enquanto em serviço ativo, não pode estar filiado a partidos políticos; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,311,",art-parag-inciso
2266,"VI - o oficial só perderá o posto e a patente se for julgado indigno do oficialato ou com ele incompatível, por decisão de tribunal militar de caráter permanente, em tempo de paz, ou de tribunal especial, em tempo de guerra; (Incluído pela Emenda Constitucional nº 18, de 1998)","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)VI - o oficial só perderá o posto e a patente se for julgado indigno do oficialato ou com ele incompatível, por decisão de tribunal militar de caráter permanente, em tempo de paz, ou de tribunal especial, em tempo de guerra; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,312,",art-parag-inciso
2267,"VII - o oficial condenado na justiça comum ou militar a pena privativa de liberdade superior a dois anos, por sentença transitada em julgado, será submetido ao julgamento previsto no inciso anterior; (Incluído pela Emenda Constitucional nº 18, de 1998)","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)VII - o oficial condenado na justiça comum ou militar a pena privativa de liberdade superior a dois anos, por sentença transitada em julgado, será submetido ao julgamento previsto no inciso anterior; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,313,",art-parag-inciso
2268,"VIII - aplica-se aos militares o disposto no art. 7º, incisos VIII, XII, XVII, XVIII, XIX e XXV, e no art. 37, incisos XI, XIII, XIV e XV, bem como, na forma da lei e com prevalência da atividade militar, no art. 37, inciso XVI, alínea ""c"";   (Redação dada pela Emenda Constitucional nº 77, de 2014)","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)VIII - aplica-se aos militares o disposto no art. 7º, incisos VIII, XII, XVII, XVIII, XIX e XXV, e no art. 37, incisos XI, XIII, XIV e XV, bem como, na forma da lei e com prevalência da atividade militar, no art. 37, inciso XVI, alínea ""c"";   (Redação dada pela Emenda Constitucional nº 77, de 2014)","cf88,4,17,,,147,963,314,",art-parag-inciso
2269,"IX -  (Revogado pela Emenda Constitucional nº 41, de 19.12.2003)","Art. 142. As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.§ 3º Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)IX -  (Revogado pela Emenda Constitucional nº 41, de 19.12.2003)","cf88,4,17,,,147,963,315,",art-parag-inciso
