,Lei,Titulo,Capitulo,sec,subsec,art,niv2,Texto,endereço,end
288,cf88,3,15,28,,132,898,b) o Ministério Público do Trabalho;,"cf88,3,15,28,,132,898,288,",b
289,cf88,3,15,28,,132,898,c) o Ministério Público Militar;,"cf88,3,15,28,,132,898,289,",c
290,cf88,3,15,28,,132,898,d) o Ministério Público do Distrito Federal e Territórios;,"cf88,3,15,28,,132,898,290,",d
291,cf88,3,15,28,,132,904,I - as seguintes garantias:,"cf88,3,15,28,,132,904,291,",I
292,cf88,3,15,28,,132,904,II - as seguintes vedações:,"cf88,3,15,28,,132,904,292,",II
293,cf88,3,15,28,,135,927,"I zelar pela autonomia funcional e administrativa do Ministério Público, podendo expedir atos regulamentares, no âmbito de sua competência, ou recomendar providências;","cf88,3,15,28,,135,927,293,",I
294,cf88,3,15,28,,135,927,"II zelar pela observância do art. 37 e apreciar, de ofício ou mediante provocação, a legalidade dos atos administrativos praticados por membros ou órgãos do Ministério Público da União e dos Estados, podendo desconstituí-los, revê-los ou fixar prazo para que se adotem as providências necessárias ao exato cumprimento da lei, sem prejuízo da competência dos Tribunais de Contas;","cf88,3,15,28,,135,927,294,",II
295,cf88,3,15,28,,135,927,"III - receber e conhecer das reclamações contra membros ou órgãos do Ministério Público da União ou dos Estados, inclusive contra seus serviços auxiliares, sem prejuízo da competência disciplinar e correicional da instituição, podendo avocar processos disciplinares em curso, determinar a remoção ou a disponibilidade e aplicar outras sanções administrativas, assegurada ampla defesa;             (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,3,15,28,,135,927,295,",III
296,cf88,3,15,28,,135,927,"IV rever, de ofício ou mediante provocação, os processos disciplinares de membros do Ministério Público da União ou dos Estados julgados há menos de um ano;","cf88,3,15,28,,135,927,296,",IV
297,cf88,3,15,28,,135,927,"V elaborar relatório anual, propondo as providências que julgar necessárias sobre a situação do Ministério Público no País e as atividades do Conselho, o qual deve integrar a mensagem prevista no art. 84, XI.","cf88,3,15,28,,135,927,297,",V
298,cf88,3,15,28,,135,928,"I receber reclamações e denúncias, de qualquer interessado, relativas aos membros do Ministério Público e dos seus serviços auxiliares;","cf88,3,15,28,,135,928,298,",I
299,cf88,3,15,28,,135,928,"II exercer funções executivas do Conselho, de inspeção e correição geral;","cf88,3,15,28,,135,928,299,",II
300,cf88,3,15,28,,135,928,"III requisitar e designar membros do Ministério Público, delegando-lhes atribuições, e requisitar servidores de órgãos do Ministério Público.","cf88,3,15,28,,135,928,300,",III
301,cf88,4,16,32,,141,939,I - restrições aos direitos de:,"cf88,4,16,32,,141,939,301,",I
302,cf88,4,16,32,,141,939,"II - ocupação e uso temporário de bens e serviços públicos, na hipótese de calamidade pública, respondendo a União pelos danos e custos decorrentes.","cf88,4,16,32,,141,939,302,",II
303,cf88,4,16,32,,141,941,"I - a prisão por crime contra o Estado, determinada pelo executor da medida, será por este comunicada imediatamente ao juiz competente, que a relaxará, se não for legal, facultado ao preso requerer exame de corpo de delito à autoridade policial;","cf88,4,16,32,,141,941,303,",I
304,cf88,4,16,32,,141,941,"II - a comunicação será acompanhada de declaração, pela autoridade, do estado físico e mental do detido no momento de sua autuação;","cf88,4,16,32,,141,941,304,",II
305,cf88,4,16,32,,141,941,"III - a prisão ou detenção de qualquer pessoa não poderá ser superior a dez dias, salvo quando autorizada pelo Poder Judiciário;","cf88,4,16,32,,141,941,305,",III
306,cf88,4,16,32,,141,941,IV - é vedada a incomunicabilidade do preso.,"cf88,4,16,32,,141,941,306,",IV
307,cf88,4,17,,,147,963,"I - as patentes, com prerrogativas, direitos e deveres a elas inerentes, são conferidas pelo Presidente da República e asseguradas em plenitude aos oficiais da ativa, da reserva ou reformados, sendo-lhes privativos os títulos e postos militares e, juntamente com os demais membros, o uso dos uniformes das Forças Armadas; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,307,",I
308,cf88,4,17,,,147,963,"II - o militar em atividade que tomar posse em cargo ou emprego público civil permanente, ressalvada a hipótese prevista no art. 37, inciso XVI, alínea ""c"", será transferido para a reserva, nos termos da lei;  (Redação dada pela Emenda Constitucional nº 77, de 2014)","cf88,4,17,,,147,963,308,",II
309,cf88,4,17,,,147,963,"III - o militar da ativa que, de acordo com a lei, tomar posse em cargo, emprego ou função pública civil temporária, não eletiva, ainda que da administração indireta, ressalvada a hipótese prevista no art. 37, inciso XVI, alínea ""c"", ficará agregado ao respectivo quadro e somente poderá, enquanto permanecer nessa situação, ser promovido por antiguidade, contando-se-lhe o tempo de serviço apenas para aquela promoção e transferência para a reserva, sendo depois de dois anos de afastamento, contínuos ou não, transferido para a reserva, nos termos da lei;  (Redação dada pela Emenda Constitucional nº 77, de 2014)","cf88,4,17,,,147,963,309,",III
310,cf88,4,17,,,147,963,"IV - ao militar são proibidas a sindicalização e a greve; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,310,",IV
311,cf88,4,17,,,147,963,"V - o militar, enquanto em serviço ativo, não pode estar filiado a partidos políticos; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,311,",V
312,cf88,4,17,,,147,963,"VI - o oficial só perderá o posto e a patente se for julgado indigno do oficialato ou com ele incompatível, por decisão de tribunal militar de caráter permanente, em tempo de paz, ou de tribunal especial, em tempo de guerra; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,312,",VI
313,cf88,4,17,,,147,963,"VII - o oficial condenado na justiça comum ou militar a pena privativa de liberdade superior a dois anos, por sentença transitada em julgado, será submetido ao julgamento previsto no inciso anterior; (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,313,",VII
314,cf88,4,17,,,147,963,"VIII - aplica-se aos militares o disposto no art. 7º, incisos VIII, XII, XVII, XVIII, XIX e XXV, e no art. 37, incisos XI, XIII, XIV e XV, bem como, na forma da lei e com prevalência da atividade militar, no art. 37, inciso XVI, alínea ""c"";   (Redação dada pela Emenda Constitucional nº 77, de 2014)","cf88,4,17,,,147,963,314,",VIII
315,cf88,4,17,,,147,963,"IX -  (Revogado pela Emenda Constitucional nº 41, de 19.12.2003)","cf88,4,17,,,147,963,315,",IX
316,cf88,4,17,,,147,963,"X - a lei disporá sobre o ingresso nas Forças Armadas, os limites de idade, a estabilidade e outras condições de transferência do militar para a inatividade, os direitos, os deveres, a remuneração, as prerrogativas e outras situações especiais dos militares, consideradas as peculiaridades de suas atividades, inclusive aquelas cumpridas por força de compromissos internacionais e de guerra. (Incluído pela Emenda Constitucional nº 18, de 1998)","cf88,4,17,,,147,963,316,",X
317,cf88,4,18,,,149,972,"I - apurar infrações penais contra a ordem política e social ou em detrimento de bens, serviços e interesses da União ou de suas entidades autárquicas e empresas públicas, assim como outras infrações cuja prática tenha repercussão interestadual ou internacional e exija repressão uniforme, segundo se dispuser em lei;","cf88,4,18,,,149,972,317,",I
318,cf88,4,18,,,149,972,"II - prevenir e reprimir o tráfico ilícito de entorpecentes e drogas afins, o contrabando e o descaminho, sem prejuízo da ação fazendária e de outros órgãos públicos nas respectivas áreas de competência;","cf88,4,18,,,149,972,318,",II
319,cf88,4,18,,,149,972,"III - exercer as funções de polícia marítima, aeroportuária e de fronteiras; (Redação dada pela Emenda Constitucional nº 19, de 1998)","cf88,4,18,,,149,972,319,",III
320,cf88,4,18,,,149,972,"IV - exercer, com exclusividade, as funções de polícia judiciária da União.","cf88,4,18,,,149,972,320,",IV
321,cf88,4,18,,,149,981,"I - compreende a educação, engenharia e fiscalização de trânsito, além de outras atividades previstas em lei, que assegurem ao cidadão o direito à mobilidade urbana eficiente; e (Incluído pela Emenda Constitucional nº 82, de 2014)","cf88,4,18,,,149,981,321,",I
322,cf88,4,18,,,149,981,"II - compete, no âmbito dos Estados, do Distrito Federal e dos Municípios, aos respectivos órgãos ou entidades executivos e seus agentes de trânsito, estruturados em Carreira, na forma da lei.  (Incluído pela Emenda Constitucional nº 82, de 2014)","cf88,4,18,,,149,981,322,",II
323,cf88,5,19,35,,151,989,"a) definição de tributos e de suas espécies, bem como, em relação aos impostos discriminados nesta Constituição, a dos respectivos fatos geradores, bases de cálculo e contribuintes;","cf88,5,19,35,,151,989,323,",a
324,cf88,5,19,35,,151,989,"b) obrigação, lançamento, crédito, prescrição e decadência tributários;","cf88,5,19,35,,151,989,324,",b
325,cf88,5,19,35,,151,989,c) adequado tratamento tributário ao ato cooperativo praticado pelas sociedades cooperativas.,"cf88,5,19,35,,151,989,325,",c
326,cf88,5,19,35,,151,989,"d) definição de tratamento diferenciado e favorecido para as microempresas e para as empresas de pequeno porte, inclusive regimes especiais ou simplificados no caso do imposto previsto no art. 155, II, das contribuições previstas no art. 195, I e §§ 12 e 13, e da contribuição a que se refere o art. 239. (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,35,,151,989,326,",d
327,cf88,5,19,35,,151,990,"I - será opcional para o contribuinte; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,35,,151,990,327,",I
328,cf88,5,19,35,,151,990,"II - poderão ser estabelecidas condições de enquadramento diferenciadas por Estado; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,35,,151,990,328,",II
329,cf88,5,19,35,,151,990,"III - o recolhimento será unificado e centralizado e a distribuição da parcela de recursos pertencentes aos respectivos entes federados será imediata, vedada qualquer retenção ou condicionamento; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,35,,151,990,329,",III
330,cf88,5,19,35,,151,990,"IV - a arrecadação, a fiscalização e a cobrança poderão ser compartilhadas pelos entes federados, adotado cadastro nacional único de contribuintes. (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,35,,151,990,330,",IV
331,cf88,5,19,35,,155,998,"I - não incidirão sobre as receitas decorrentes de exportação; (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,35,,155,998,331,",I
332,cf88,5,19,35,,155,998,"II - incidirão também sobre a importação de produtos estrangeiros ou serviços; (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,35,,155,998,332,",II
333,cf88,5,19,35,,155,998,"III - poderão ter alíquotas: (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,35,,155,998,333,",III
334,cf88,5,19,36,,157,1004,a) em relação a fatos geradores ocorridos antes do início da vigência da lei que os houver instituído ou aumentado;,"cf88,5,19,36,,157,1004,334,",a
335,cf88,5,19,36,,157,1004,b) no mesmo exercício financeiro em que haja sido publicada a lei que os instituiu ou aumentou;,"cf88,5,19,36,,157,1004,335,",b
336,cf88,5,19,36,,157,1004,"c) antes de decorridos noventa dias da data em que haja sido publicada a lei que os instituiu ou aumentou, observado o disposto na alínea b; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,36,,157,1004,336,",c
337,cf88,5,19,36,,157,1007,"a) patrimônio, renda ou serviços, uns dos outros;","cf88,5,19,36,,157,1007,337,",a
338,cf88,5,19,36,,157,1007,b) templos de qualquer culto;,"cf88,5,19,36,,157,1007,338,",b
339,cf88,5,19,36,,157,1007,"c) patrimônio, renda ou serviços dos partidos políticos, inclusive suas fundações, das entidades sindicais dos trabalhadores, das instituições de educação e de assistência social, sem fins lucrativos, atendidos os requisitos da lei;","cf88,5,19,36,,157,1007,339,",c
340,cf88,5,19,36,,157,1007,"d) livros, jornais, periódicos e o papel destinado a sua impressão.","cf88,5,19,36,,157,1007,340,",d
341,cf88,5,19,36,,157,1007,"e) fonogramas e videofonogramas musicais produzidos no Brasil contendo obras musicais ou literomusicais de autores brasileiros e/ou obras em geral interpretadas por artistas brasileiros bem como os suportes materiais ou arquivos digitais que os contenham, salvo na etapa de replicação industrial de mídias ópticas de leitura a laser. (Incluída pela Emenda Constitucional nº 75, de 15.10.2013)","cf88,5,19,36,,157,1007,341,",e
342,cf88,5,19,37,,160,1026,"I - será informado pelos critérios da generalidade, da universalidade e da progressividade, na forma da lei;","cf88,5,19,37,,160,1026,342,",I
343,cf88,5,19,37,,160,1027,"I - será seletivo, em função da essencialidade do produto;","cf88,5,19,37,,160,1027,343,",I
344,cf88,5,19,37,,160,1027,"II - será não-cumulativo, compensando-se o que for devido em cada operação com o montante cobrado nas anteriores;","cf88,5,19,37,,160,1027,344,",II
345,cf88,5,19,37,,160,1027,III - não incidirá sobre produtos industrializados destinados ao exterior.,"cf88,5,19,37,,160,1027,345,",III
346,cf88,5,19,37,,160,1027,"IV - terá reduzido seu impacto sobre a aquisição de bens de capital pelo contribuinte do imposto, na forma da lei. (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,37,,160,1027,346,",IV
347,cf88,5,19,37,,160,1028,"I - será progressivo e terá suas alíquotas fixadas de forma a desestimular a manutenção de propriedades improdutivas; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,37,,160,1028,347,",I
348,cf88,5,19,37,,160,1028,"II - não incidirá sobre pequenas glebas rurais, definidas em lei, quando as explore o proprietário que não possua outro imóvel; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,37,,160,1028,348,",II
349,cf88,5,19,37,,160,1028,"III - será fiscalizado e cobrado pelos Municípios que assim optarem, na forma da lei, desde que não implique redução do imposto ou qualquer outra forma de renúncia fiscal.(Incluído pela Emenda Constitucional nº 42, de 19.12.2003)  (Regulamento)","cf88,5,19,37,,160,1028,349,",III
350,cf88,5,19,37,,160,1029,"I - trinta por cento para o Estado, o Distrito Federal ou o Território, conforme a origem;","cf88,5,19,37,,160,1029,350,",I
351,cf88,5,19,37,,160,1029,II - setenta por cento para o Município de origem.,"cf88,5,19,37,,160,1029,351,",II
352,cf88,5,19,38,,162,1035,"I - relativamente a bens imóveis e respectivos direitos, compete ao Estado da situação do bem, ou ao Distrito Federal","cf88,5,19,38,,162,1035,352,",I
353,cf88,5,19,38,,162,1035,"II - relativamente a bens móveis, títulos e créditos, compete ao Estado onde se processar o inventário ou arrolamento, ou tiver domicílio o doador, ou ao Distrito Federal;","cf88,5,19,38,,162,1035,353,",II
354,cf88,5,19,38,,162,1035,III - terá competência para sua instituição regulada por lei complementar:,"cf88,5,19,38,,162,1035,354,",III
355,cf88,5,19,38,,162,1035,IV - terá suas alíquotas máximas fixadas pelo Senado Federal;,"cf88,5,19,38,,162,1035,355,",IV
356,cf88,5,19,38,,162,1036,"I - será não-cumulativo, compensando-se o que for devido em cada operação relativa à circulação de mercadorias ou prestação de serviços com o montante cobrado nas anteriores pelo mesmo ou outro Estado ou pelo Distrito Federal;","cf88,5,19,38,,162,1036,356,",I
357,cf88,5,19,38,,162,1036,"II - a isenção ou não-incidência, salvo determinação em contrário da legislação:","cf88,5,19,38,,162,1036,357,",II
358,cf88,5,19,38,,162,1036,"III - poderá ser seletivo, em função da essencialidade das mercadorias e dos serviços;","cf88,5,19,38,,162,1036,358,",III
359,cf88,5,19,38,,162,1036,"IV - resolução do Senado Federal, de iniciativa do Presidente da República ou de um terço dos Senadores, aprovada pela maioria absoluta de seus membros, estabelecerá as alíquotas aplicáveis às operações e prestações, interestaduais e de exportação;","cf88,5,19,38,,162,1036,359,",IV
360,cf88,5,19,38,,162,1036,V - é facultado ao Senado Federal:,"cf88,5,19,38,,162,1036,360,",V
361,cf88,5,19,38,,162,1036,"VI - salvo deliberação em contrário dos Estados e do Distrito Federal, nos termos do disposto no inciso XII, ""g"", as alíquotas internas, nas operações relativas à circulação de mercadorias e nas prestações de serviços, não poderão ser inferiores às previstas para as operações interestaduais;","cf88,5,19,38,,162,1036,361,",VI
362,cf88,5,19,38,,162,1036,"VII - nas operações e prestações que destinem bens e serviços a consumidor final, contribuinte ou não do imposto, localizado em outro Estado, adotar-se-á a alíquota interestadual e caberá ao Estado de localização do destinatário o imposto correspondente à diferença entre a alíquota interna do Estado destinatário e a alíquota interestadual;   (Redação dada pela Emenda Constitucional nº 87, de 2015)    (Produção de efeito)","cf88,5,19,38,,162,1036,362,",VII
363,cf88,5,19,38,,162,1036,"VIII - a responsabilidade pelo recolhimento do imposto correspondente à diferença entre a alíquota interna e a interestadual de que trata o inciso VII será atribuída:   (Redação dada pela Emenda Constitucional nº 87, de 2015)      (Produção de efeito)","cf88,5,19,38,,162,1036,363,",VIII
364,cf88,5,19,38,,162,1036,IX - incidirá também:,"cf88,5,19,38,,162,1036,364,",IX
365,cf88,5,19,38,,162,1036,X - não incidirá:,"cf88,5,19,38,,162,1036,365,",X
366,cf88,5,19,38,,162,1036,"XI - não compreenderá, em sua base de cálculo, o montante do imposto sobre produtos industrializados, quando a operação, realizada entre contribuintes e relativa a produto destinado à industrialização ou à comercialização, configure fato gerador dos dois impostos;","cf88,5,19,38,,162,1036,366,",XI
367,cf88,5,19,38,,162,1036,XII - cabe à lei complementar:,"cf88,5,19,38,,162,1036,367,",XII
368,cf88,5,19,38,,162,1038,"I - nas operações com os lubrificantes e combustíveis derivados de petróleo, o imposto caberá ao Estado onde ocorrer o consumo; (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,368,",I
369,cf88,5,19,38,,162,1038,"II - nas operações interestaduais, entre contribuintes, com gás natural e seus derivados, e lubrificantes e combustíveis não incluídos no inciso I deste parágrafo, o imposto será repartido entre os Estados de origem e de destino, mantendo-se a mesma proporcionalidade que ocorre nas operações com as demais mercadorias; (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,369,",II
370,cf88,5,19,38,,162,1038,"III - nas operações interestaduais com gás natural e seus derivados, e lubrificantes e combustíveis não incluídos no inciso I deste parágrafo, destinadas a não contribuinte, o imposto caberá ao Estado de origem; (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,370,",III
371,cf88,5,19,38,,162,1038,"IV - as alíquotas do imposto serão definidas mediante deliberação dos Estados e Distrito Federal, nos termos do § 2º, XII, g, observando-se o seguinte: (Incluído pela Emenda Constitucional nº 33, de 2001)","cf88,5,19,38,,162,1038,371,",IV
372,cf88,5,19,38,,162,1040,"I - terá alíquotas mínimas fixadas pelo Senado Federal; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,38,,162,1040,372,",I
373,cf88,5,19,38,,162,1040,"II - poderá ter alíquotas diferenciadas em função do tipo e utilização.(Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,38,,162,1040,373,",II
374,cf88,5,19,39,,163,1045,"I ? ser progressivo em razão do valor do imóvel; e (Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,5,19,39,,163,1045,374,",I
375,cf88,5,19,39,,163,1045,"II ? ter alíquotas diferentes de acordo com a localização e o uso do imóvel.  (Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,5,19,39,,163,1045,375,",II
376,cf88,5,19,39,,163,1046,"I - não incide sobre a transmissão de bens ou direitos incorporados ao patrimônio de pessoa jurídica em realização de capital, nem sobre a transmissão de bens ou direitos decorrente de fusão, incorporação, cisão ou extinção de pessoa jurídica, salvo se, nesses casos, a atividade preponderante do adquirente for a compra e venda desses bens ou direitos, locação de bens imóveis ou arrendamento mercantil;","cf88,5,19,39,,163,1046,376,",I
377,cf88,5,19,39,,163,1046,II - compete ao Município da situação do bem.,"cf88,5,19,39,,163,1046,377,",II
378,cf88,5,19,39,,163,1047,"I - fixar as suas alíquotas máximas e mínimas; (Redação dada pela Emenda Constitucional nº 37, de 2002)","cf88,5,19,39,,163,1047,378,",I
379,cf88,5,19,39,,163,1047,"II - excluir da sua incidência exportações de serviços para o exterior. (Incluído pela Emenda Constitucional nº 3, de 1993)","cf88,5,19,39,,163,1047,379,",II
380,cf88,5,19,39,,163,1047,"III ? regular a forma e as condições como isenções, incentivos e benefícios fiscais serão concedidos e revogados. (Incluído pela Emenda Constitucional nº 3, de 1993)","cf88,5,19,39,,163,1047,380,",III
381,cf88,5,19,40,,165,1055,"I - 65% (sessenta e cinco por cento), no mínimo, na proporção do valor adicionado nas operações relativas à circulação de mercadorias e nas prestações de serviços, realizadas em seus territórios;     (Redação dada pela Emenda Constitucional nº 108, de 2020)","cf88,5,19,40,,165,1055,381,",I
382,cf88,5,19,40,,165,1055,"II - até 35% (trinta e cinco por cento), de acordo com o que dispuser lei estadual, observada, obrigatoriamente, a distribuição de, no mínimo, 10 (dez) pontos percentuais com base em indicadores de melhoria nos resultados de aprendizagem e de aumento da equidade, considerado o nível socioeconômico dos educandos.        (Redação dada pela Emenda Constitucional nº 108, de 2020)","cf88,5,19,40,,165,1055,382,",II
383,cf88,5,19,40,,166,1056,a) vinte e um inteiros e cinco décimos por cento ao Fundo de Participação dos Estados e do Distrito Federal;,"cf88,5,19,40,,166,1056,383,",a
384,cf88,5,19,40,,166,1056,b) vinte e dois inteiros e cinco décimos por cento ao Fundo de Participação dos Municípios;,"cf88,5,19,40,,166,1056,384,",b
385,cf88,5,19,40,,166,1056,"c) três por cento, para aplicação em programas de financiamento ao setor produtivo das Regiões Norte, Nordeste e Centro-Oeste, através de suas instituições financeiras de caráter regional, de acordo com os planos regionais de desenvolvimento, ficando assegurada ao semi-árido do Nordeste a metade dos recursos destinados à Região, na forma que a lei estabelecer;","cf88,5,19,40,,166,1056,385,",c
386,cf88,5,19,40,,166,1056,"d) um por cento ao Fundo de Participação dos Municípios, que será entregue no primeiro decêndio do mês de dezembro de cada ano; (Incluído pela Emenda Constitucional nº 55, de 2007)","cf88,5,19,40,,166,1056,386,",d
387,cf88,5,19,40,,166,1056,"e) 1% (um por cento) ao Fundo de Participação dos Municípios, que será entregue no primeiro decêndio do mês de julho de cada ano; (Incluída pela Emenda Constitucional nº 84, de 2014)","cf88,5,19,40,,166,1056,387,",e
388,cf88,5,19,40,,167,1063,"I ? ao pagamento de seus créditos, inclusive de suas autarquias; (Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,5,19,40,,167,1063,388,",I
389,cf88,5,19,40,,167,1063,"II ? ao cumprimento do disposto no art. 198, § 2º, incisos II e III. (Incluído pela Emenda Constitucional nº 29, de 2000)","cf88,5,19,40,,167,1063,389,",II
390,cf88,5,20,41,,170,1076,"a) indicadores de sua apuração;      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,41,,170,1076,390,",a
391,cf88,5,20,41,,170,1076,"b) níveis de compatibilidade dos resultados fiscais com a trajetória da dívida;      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,41,,170,1076,391,",b
392,cf88,5,20,41,,170,1076,"c) trajetória de convergência do montante da dívida com os limites definidos em legislação;      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,41,,170,1076,392,",c
393,cf88,5,20,41,,170,1076,"d) medidas de ajuste, suspensões e vedações;      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,41,,170,1076,393,",d
394,cf88,5,20,41,,170,1076,"e) planejamento de alienação de ativos com vistas à redução do montante da dívida. Parágrafo único. A lei complementar de que trata o inciso VIII do caput deste artigo pode autorizar a aplicação das vedações previstas no art. 167-A desta Constituição.      (Incluído pela Emenda Constitucional nº 109, de 2021)","cf88,5,20,41,,170,1076,394,",e
395,cf88,5,20,42,,174,1088,"I - o orçamento fiscal referente aos Poderes da União, seus fundos, órgãos e entidades da administração direta e indireta, inclusive fundações instituídas e mantidas pelo Poder Público;","cf88,5,20,42,,174,1088,395,",I
396,cf88,5,20,42,,174,1088,"II - o orçamento de investimento das empresas em que a União, direta ou indiretamente, detenha a maioria do capital social com direito a voto;","cf88,5,20,42,,174,1088,396,",II
397,cf88,5,20,42,,174,1088,"III - o orçamento da seguridade social, abrangendo todas as entidades e órgãos a ela vinculados, da administração direta ou indireta, bem como os fundos e fundações instituídos e mantidos pelo Poder Público.","cf88,5,20,42,,174,1088,397,",III
398,cf88,5,20,42,,174,1092,"I - dispor sobre o exercício financeiro, a vigência, os prazos, a elaboração e a organização do plano plurianual, da lei de diretrizes orçamentárias e da lei orçamentária anual;","cf88,5,20,42,,174,1092,398,",I
399,cf88,5,20,42,,174,1092,II - estabelecer normas de gestão financeira e patrimonial da administração direta e indireta bem como condições para a instituição e funcionamento de fundos.,"cf88,5,20,42,,174,1092,399,",II
400,cf88,5,20,42,,174,1092,"III - dispor sobre critérios para a execução equitativa, além de procedimentos que serão adotados quando houver impedimentos legais e técnicos, cumprimento de restos a pagar e limitação das programações de caráter obrigatório, para a realização do disposto nos §§ 11 e 12 do art. 166.          (Redação dada pela Emenda Constitucional nº 100, de 2019)           (Produção de efeito)","cf88,5,20,42,,174,1092,400,",III
401,cf88,5,20,42,,174,1094,I - subordina-se ao cumprimento de dispositivos constitucionais e legais que estabeleçam metas fiscais ou limites de despesas e não impede o cancelamento necessário à abertura de créditos adicionais;,"cf88,5,20,42,,174,1094,401,",I
402,cf88,5,20,42,,174,1094,II - não se aplica nos casos de impedimentos de ordem técnica devidamente justificados;,"cf88,5,20,42,,174,1094,402,",II
403,cf88,5,20,42,,174,1094,III - aplica-se exclusivamente às despesas primárias discricionárias.,"cf88,5,20,42,,174,1094,403,",III
404,cf88,5,20,42,,175,1100,I - examinar e emitir parecer sobre os projetos referidos neste artigo e sobre as contas apresentadas anualmente pelo Presidente da República;,"cf88,5,20,42,,175,1100,404,",I
405,cf88,5,20,42,,175,1100,"II - examinar e emitir parecer sobre os planos e programas nacionais, regionais e setoriais previstos nesta Constituição e exercer o acompanhamento e a fiscalização orçamentária, sem prejuízo da atuação das demais comissões do Congresso Nacional e de suas Casas, criadas de acordo com o art. 58.","cf88,5,20,42,,175,1100,405,",II
406,cf88,5,20,42,,175,1102,I - sejam compatíveis com o plano plurianual e com a lei de diretrizes orçamentárias;,"cf88,5,20,42,,175,1102,406,",I
407,cf88,5,20,42,,175,1102,"II - indiquem os recursos necessários, admitidos apenas os provenientes de anulação de despesa, excluídas as que incidam sobre:","cf88,5,20,42,,175,1102,407,",II
408,cf88,5,20,42,,175,1102,III - sejam relacionadas:,"cf88,5,20,42,,175,1102,408,",III
409,cf88,5,20,42,,175,1113,"I - (revogado);          (Redação dada pela Emenda Constitucional nº 100, de 2019)           (Produção de efeito)","cf88,5,20,42,,175,1113,409,",I
410,cf88,5,20,42,,175,1113,"II - (revogado);          (Redação dada pela Emenda Constitucional nº 100, de 2019)           (Produção de efeito)","cf88,5,20,42,,175,1113,410,",II
411,cf88,5,20,42,,175,1113,"III - (revogado);          (Redação dada pela Emenda Constitucional nº 100, de 2019)           (Produção de efeito)","cf88,5,20,42,,175,1113,411,",III
412,cf88,5,20,42,,175,1113,"IV - (revogado).          (Redação dada pela Emenda Constitucional nº 100, de 2019)           (Produção de efeito)","cf88,5,20,42,,175,1113,412,",IV
413,cf88,5,20,42,,176,1122,"I - despesas com pessoal e encargos sociais relativas a ativos e inativos, e com pensionistas; e        (Incluído pela Emenda Constitucional nº 105, de 2019","cf88,5,20,42,,176,1122,413,",I
414,cf88,5,20,42,,176,1122,"II - encargos referentes ao serviço da dívida.        (Incluído pela Emenda Constitucional nº 105, de 2019)","cf88,5,20,42,,176,1122,414,",II
415,cf88,5,20,42,,176,1123,"I - serão repassados diretamente ao ente federado beneficiado, independentemente de celebração de convênio ou de instrumento congênere;        (Incluído pela Emenda Constitucional nº 105, de 2019)","cf88,5,20,42,,176,1123,415,",I
416,cf88,5,20,42,,176,1123,"II - pertencerão ao ente federado no ato da efetiva transferência financeira; e        (Incluído pela Emenda Constitucional nº 105, de 2019)","cf88,5,20,42,,176,1123,416,",II
417,cf88,5,20,42,,176,1123,"III - serão aplicadas em programações finalísticas das áreas de competência do Poder Executivo do ente federado beneficiado, observado o disposto no § 5º deste artigo.        (Incluído pela Emenda Constitucional nº 105, de 2019)","cf88,5,20,42,,176,1123,417,",III
